latitude	longitude	altitude_feet	altitude_meters	speed_kmh	speed_kts	speed_mph	verticalSpeed_fpm	verticalSpeed_ms	heading	squawk	timestamp
49.81842	20.805214	4075	1242	164.8	89	102.4	384	2	200	7000	1697295710
49.814899	20.803131	4150	1265	163	88	101.3	576	2.9	199	7000	1697295720
49.812332	20.801744	4225	1288	163	88	101.3	512	2.6	198	7000	1697295726
49.808754	20.79994	4275	1303	166.7	90	103.6	320	1.6	198	7000	1697295735
49.805054	20.797987	4300	1311	183.3	99	113.9	-64	-0.3	198	7000	1697295744
49.800842	20.795673	4275	1303	198.2	107	123.1	-64	-0.3	200	7000	1697295753
49.796509	20.793184	4275	1303	207.4	112	128.9	128	0.7	200	7000	1697295763
49.791996	20.790512	4275	1303	211.1	114	131.2	-64	-0.3	200	7000	1697295772
49.787804	20.788137	4275	1303	213	115	132.3	0	0	201	7000	1697295781
49.783428	20.78554	4275	1303	214.8	116	133.5	-128	-0.7	201	7000	1697295789
49.778728	20.782719	4275	1303	213	115	132.3	-64	-0.3	201	7000	1697295798
49.774258	20.779972	4275	1303	211.1	114	131.2	0	0	201	7000	1697295807
49.769577	20.77717	4275	1303	209.3	113	130	64	0.3	200	7000	1697295817
49.765179	20.774628	4275	1303	209.3	113	130	-64	-0.3	200	7000	1697295826
49.760849	20.772177	4275	1303	209.3	113	130	-64	-0.3	200	7000	1697295835
49.756302	20.769653	4275	1303	209.3	113	130	64	0.3	199	7000	1697295844
49.751774	20.76713	4275	1303	209.3	113	130	-128	-0.7	200	7000	1697295853
49.747166	20.764679	4275	1303	211.1	114	131.2	-64	-0.3	199	7000	1697295862
49.742752	20.762281	4275	1303	211.1	114	131.2	0	0	199	7000	1697295871
49.737946	20.759632	4275	1303	209.3	113	130	0	0	200	7000	1697295880
49.733551	20.757149	4275	1303	207.4	112	128.9	64	0.3	200	7000	1697295889
49.729008	20.754511	4275	1303	209.3	113	130	-64	-0.3	200	7000	1697295899
49.724678	20.751986	4275	1303	209.3	113	130	-64	-0.3	200	7000	1697295908
49.720211	20.749388	4275	1303	209.3	113	130	0	0	200	7000	1697295917
49.715561	20.746668	4275	1303	205.6	111	127.7	192	1	201	7000	1697295926
49.711349	20.744066	4275	1303	205.6	111	127.7	-64	-0.3	202	7000	1697295935
49.706989	20.741297	4275	1303	207.4	112	128.9	0	0	202	7000	1697295944
49.702332	20.738501	4275	1303	209.3	113	130	0	0	201	7000	1697295954
49.698006	20.735952	4250	1295	207.4	112	128.9	-256	-1.3	200	7000	1697295963
49.693489	20.733131	4275	1303	207.4	112	128.9	192	1	202	7000	1697295972
49.689159	20.730385	4275	1303	211.1	114	131.2	-256	-1.3	202	7000	1697295981
49.686172	20.728455	4275	1303	211.1	114	131.2	-64	-0.3	205	7000	1697295987
49.684799	20.727299	4250	1295	207.4	112	128.9	-64	-0.3	209	7000	1697295990
49.68338	20.725925	4275	1303	207.4	112	128.9	64	0.3	213	7000	1697295993
49.682053	20.724407	4275	1303	205.6	111	127.7	-64	-0.3	217	7000	1697295996
49.68092	20.722961	4275	1303	203.7	110	126.6	0	0	219	7000	1697295999
49.67971	20.721478	4275	1303	203.7	110	126.6	0	0	218	7000	1697296003
49.678482	20.719997	4275	1303	203.7	110	126.6	0	0	218	7000	1697296005
49.677151	20.718359	4275	1303	205.6	111	127.7	64	0.3	217	7000	1697296009
49.675987	20.717022	4275	1303	205.6	111	127.7	0	0	217	7000	1697296012
49.67482	20.715662	4275	1303	203.7	110	126.6	64	0.3	217	7000	1697296014
49.673584	20.714216	4275	1303	205.6	111	127.7	-64	-0.3	217	7000	1697296017
49.672356	20.712643	4275	1303	203.7	110	126.6	-128	-0.7	219	7000	1697296020
49.671112	20.710892	4275	1303	201.9	109	125.4	0	0	224	7000	1697296024
49.670166	20.709377	4275	1303	201.9	109	125.4	128	0.7	227	7000	1697296026
49.669098	20.707521	4275	1303	201.9	109	125.4	0	0	227	7000	1697296030
49.667908	20.705469	4275	1303	201.9	109	125.4	-64	-0.3	227	7000	1697296033
49.666767	20.703587	4275	1303	201.9	109	125.4	-64	-0.3	228	7000	1697296036
49.665745	20.701805	4275	1303	203.7	110	126.6	-64	-0.3	227	7000	1697296039
49.664581	20.6998	4275	1303	203.7	110	126.6	64	0.3	227	7000	1697296043
49.663509	20.697945	4275	1303	201.9	109	125.4	-64	-0.3	228	7000	1697296046
49.662487	20.696163	4275	1303	203.7	110	126.6	128	0.7	227	7000	1697296049
49.659508	20.690819	4275	1303	203.7	110	126.6	64	0.3	230	7000	1697296058
49.656693	20.68545	4275	1303	203.7	110	126.6	0	0	230	7000	1697296067
49.653625	20.679811	4275	1303	201.9	109	125.4	0	0	230	7000	1697296076
49.650894	20.674786	4275	1303	200	108	124.3	64	0.3	230	7000	1697296085
49.647812	20.66897	4275	1303	200	108	124.3	64	0.3	230	7000	1697296095
49.644745	20.663187	4275	1303	200	108	124.3	0	0	231	7000	1697296104
